category,subcategory_1,subcategory_2,uuid,name,description,part_number,price,cost,taxable,unit_of_measure,material_markup_enabled
Install,Mounting,"",pbmat_d71fccffa6884afaa9fef211a6a1f3fa,MP4E,"AV Pad, E. V. A. (4x4x7/8)",MP4E,$3.28,$3.28,true,Each,false
Install,Mounting,"",pbmat_33b49ce762ae4871b597dd628eede7b2,MP2E,"AV Pad, E. V. A. (4x4x7/8)",MP2E,$1.24,$1.24,true,Each,false
Install,Gas ,"",pbmat_148571417b4b4ebcb2e62ecca10870e5,390042007,EXTENDED PIPE STAY 1/2,390042007,$1.42,$1.42,true,Each,false
Install,Gas ,"",pbmat_a7f89893a1324636a9ab4f3256f40c50,390041007,"STANDARD PIPE STAY 1/2""",390041007,$1.32,$1.32,true,Each,false
Install,Gas ,"",pbmat_008376849b334247b0dada917cf9bdd6,451001005,"Black Iron Tee, 1/2"" x 1/2"" x 1/2""",451001005,$1.56,$1.56,true,Each,false
Install,Gas ,"",pbmat_6886f575ac674595aae4a6d068b69f5f,451047005,"BLACK CAP 1/2""",451047005,$0.95,$0.95,true,Each,false
Install,Gas ,"",pbmat_162a86ee8c1746caa83d388d9fa756f2,421005080,"Welded Steel Nipple, 1/2"" x 8""",421005080,$3.27,$3.27,true,Each,false
Install,Gas ,"",pbmat_7e542e7432284a2ab17893533ad9a9ee,451006005,"BLACK ELBOW 90D 1/2""",451006005,$1.22,$1.22,true,Each,false
Install,Mounting,"",pbmat_dee1492ab0234c598f59b9a0c42517d4,6896591,Goldstone 2024002 37x24x18 Steel Snow Stand Adjustable,6896591,$165.85,$165.85,true,Each,false
Install,Air quality,"",pbmat_42da3a7ff0ee476b9fb8783980f03e09,EARAM2000,The Electro-Air High-Efficiency Right Angle Media (RAM) Air Cleaner is a space-saving design for vertical installations.,EARAM2000,$248.78,$248.78,true,Each,false
Install,Electrical,"",pbmat_6667d047a5f54de9b23dd9cd69962080,96419,60A Non-Fused A/C Disconnect w/ Top Open and RSH-50 Surge Protective Device (120/240V),96419,$164.73,$164.73,true,Each,false
Subcontracting,"","",pbmat_62907643c11a4f7abc328b8881a2196d,VENTSUB,Labour for installing a ventilation fan,VENTSUB,$800.00,$800.00,true,Each,false
Install,Ductwork,Round fittings,pbmat_7caa0a6c14db450f8a87ff9258246e20,6719700,"Reducer 6-4"" Steel 28GA Large End Small End LE-SE Galvanized",6719700,$21.10,$21.10,true,Each,false
Install,Mounting,"",pbmat_8211e17853f84d6eb9d2d43ee09f563d,350CD443,(PK.100) ANCHORS WITH DRIVE NAIL 1/4 X 2 ,350CD443,$0.26,$0.26,true,Each,false
Install,Flue,"",pbmat_b6e17912ee5b40bda76d0946d5fb7750,4010017,"Flashing 2"" Thermoplastic F/Roof Black",4010017,$7.79,$7.79,true,Each,false
Install,Flue,"",pbmat_7a7ae9f2f05b40e7ae88305ad5ec0323,4011000,Flashing for concentric kit Thermoplastic F/Roof Black,4011000,$7.79,$7.79,true,Each,false
Install,Flue,"",pbmat_c13bf3e0a80e427da3f70d987167b259,196005,"IPEX System 636 Pvc Concentric Vent Kit, 2"" x 16""",196005,$131.14,$131.14,true,Each,false
Install,Flue,"",pbmat_caf46796410c4642b9171cb4bc0b9a97,1000180645,Black Knight 300 mL Clear Patch Roof Repair,1000180645,$14.92,$14.92,true,Each,false
Repair,"","",pbmat_e28038eba01d4ea6bc9ed95295cc4943,dryer vent (home depot) ,"","",$40.00,$40.00,true,Each,false
Repair,"","",pbmat_d19cdeaff1c940e88d2c44a67f2745a5,Flex hose Home Depot,"","",$65.00,$65.00,true,Each,false
Install,Electrical,"",pbmat_2883411e1f0348219b95faa68b391ab8,EDS60U,"Diversitech Disconnect Switch, Non-Fused, 60 A, Class 60, Metal, Gray",EDS60U,$21.42,$21.42,true,Each,false
Install,Flue,"",pbmat_da5b2317af8844a5989247655d41bdfe,ST222550,STEEL STRAPPING 1/2 X 25' 22 GA,ST222550,$4.13,$4.13,true,Each,false
Install,Gas ,"",pbmat_0308c97c87f44c9bbf2f30dafc84eabc,79408RS,"RISER 1"" X 1"" IPS MECHANICAL COUPLING",79408RS,$217.92,$217.92,true,Each,false
Install,Gas ,"",pbmat_90f718a5eaa847368645fd23bea61327,PPIPS1,"1"" CTS UNDERGROUND GAS PIPE, B137.4",PPIPS1,$1.44,$1.44,true,per foot,false
Install,Gas ,"",pbmat_dfae4b4d36ab4fafa43813116d44c1b8,390042012,"EXTENDED PIPE STAY 1""",390042012,$1.75,$1.75,true,Each,false
Install,Gas ,"",pbmat_7bbb0baf1c844f10817c55cd2f15211d,AY4821008,"Elster perfection AY4821008 Insulated Union, 1"" x 1""",AY4821008,$54.05,$54.05,true,Each,false
Install,Gas ,"",pbmat_e97da2c041ba4d91804b9396433993b5,CH1430YSF250,"14 Gauge Copper Head Tracer Wire, 250' Coil",CH1430YSF250,$80.20,$80.20,true,Each,false
Install,Gas ,"",pbmat_365d2bce49d14c1cba2d54b276939fb8,2513200,"Pipe 1"" Black Carbon Steel Standard Electric Fusion Weld ASTM A53 BE SRL",2513200,$2.01,$2.01,true,per foot,true
Install,Gas ,"",pbmat_425f629cdbfd4b538b3c365ec57f7436,0262281,"Conbraco PowerPress 404G PWR7482101 Adapter 1"" Carbon Steel Press PRSF-MIP",0262281,$28.26,$28.26,true,Each,false
Install,Gas ,"",pbmat_a9282ec47d1a4ff8a2f901090f25bfa9,0262202,"Conbraco PowerPress 400G PWR7481311 Coupling 1"" Carbon Steel PRSF W/EPDM Stop",0262202,$25.69,$25.69,true,Each,false
Install,Gas ,"",pbmat_908094b9695a43529ffa648bc217e062,0262214,"Conbraco PowerPress 407G PWR7481430 Elbow 1"" Carbon Steel 90° PRSF W/EPDM",0262214,$22.68,$22.68,true,Each,false
Install,Gas ,"",pbmat_c1398d0858254c39ba79428549a068d7,0262238,"Conbraco PowerPress 411G PWR7481672 Tee 1"" Carbon Steel PRSF F/Gas W/HNBR",0262238,$35.44,$35.44,true,Each,false
Install,Gas ,"",pbmat_f1efed7a8f134245bd2a69bbc72836d6,451006010,"Iron Elbow, 90°, 1"" Female x 1"" Female",451006010,$3.97,$3.97,true,Each,false
Install,Gas ,"",pbmat_61adbde993614b1c9811f5b0c1e99f64,451001010,"BLACK TEE 1""",451001010,$5.15,$5.15,true,Each,false
Install,Gas ,"",pbmat_1a787740e9474a2eb4c8bb7935487810,421010030,"Welded Steel Nipple, 1"" Male x 3"" Male",421010030,$2.19,$2.19,true,Each,false
Install,Gas ,"",pbmat_4e48ef7067ea4699a97959c8a1a833b9,421010060,"Welded Steel Nipple, 1"" Male x 6"" Male",421010060,$3.40,$3.40,true,Each,false
Install,Gas ,"",pbmat_3de04c840c4f45fa8cd909b97433aca6,421010000,"Welded Steel Nipple, 1"" Male x 1"" Male",421010000,$1.84,$1.84,true,Each,false
Install,Gas ,"",pbmat_90474898902e43e58c180f5762a75d35,451047010,"Black Iron FIP Cap, 1"" NPT",451047010,$2.43,$2.43,true,Each,false
Equipment,Rinnai,"",pbmat_b17ece4094f749399fe96c29b7d864dd,MIVKTLW,"Rinnai Plumbing Installation Valve Kit, Threaded",MIVKTLW,$120.60,$120.60,true,Each,false
Install,Plumbing,Insulation,pbmat_03e40c4da749464ea0e6d3016aae0baa,9020701,"Insulation 3/4""CU x 1/2""W Tundra 6' Length",9020701,$5.65,$5.65,true,Each,false
Install,Flue,"",pbmat_31ec214f34d5448cba55e86961b1c3b8,196063,"IPEX Pvc Round Plate, 2""",196063,$20.88,$20.88,true,Each,false
Install,Ductwork,Diffusers & grilles,pbmat_b1d44451cbe04b2ea3122bf8c7ac5468,6731809,"Primex SV6-25 Vent 6"" 6"" Polymer Resin Soffit W/Damper Black",6731809,$13.16,$13.16,true,$13.16,false
Install,Drainage,Pipe and fittings,pbmat_4cb4d493053945d799b978ea9f4fac10,5435101,"PVC Reducing Adapter, 3/4"" Female x 1/2"" Female",5435101,$0.57,$0.57,true,Each,false
Install,Gas ,"",pbmat_74b690fc00324adb984d3549d6062ee1,390042010,"EXTENDED PIPE STAY 3/4""",390042010,$1.68,$1.68,true,Each,false
Install,Gas ,"",pbmat_19b09acc1fb146fda4359aa3f796092b,451006007,"Iron Elbow, 90°, 3/4"" Female x 3/4"" Female",451006007,$2.59,$2.59,true,Each,false
Install,Gas ,"",pbmat_fd82f81995054117b669288c15031e7e,451001007,"Black Iron Tee, 3/4"" x 3/4"" x 3/4""",451001007,$3.30,$3.30,true,Each,false
Install,Gas ,"",pbmat_071e3547a4d049e5ac07ef37b35456c2,451047007,"Black Iron FIP Cap, 3/4"" NPT",451047007,$1.78,$1.78,true,Each,false
Install,Gas ,"",pbmat_a567ebbaca064903a86e1ac794b13fff,421007015,"Welded Steel Nipple, 3/4"" Male x 1-1/2"" Male",421007015,$1.31,$1.30,true,Each,false
Install,Gas ,"",pbmat_d348518f930b47b7b196be8b985b5dba,421007030,"BLACK NIPPLE FITTING 3/4 X 3""",421007030,$1.53,$1.53,true,Each,false
Install,Gas ,"",pbmat_cd7a6a654e774cbb91241316edd2675b,451029101,"Iron Coupling, 3/4"" Female x 1/2"" Female",451029101,$2.43,$2.43,true,Each,false
Install,Gas ,"",pbmat_40260c84522e4cd1a05aab327a1b7bc2,9567229,"Oara R95 Regulator 3/4"" Pressure 2 PSI 7.00-11.00"" WC F/NG",9567229,$88.00,$88.00,true,Each,false
Install,Gas ,"",pbmat_190234c019a94a909c2559a8a5e808a3,451094007,"Black Iron FIP Union, 3/4"" NPT x 3/4"" NPT",451094007,$11.38,$11.38,true,Each,true
Install,Miscellaneous,"",pbmat_14e11fd22f1840bdb94e8de634bf0e03,1000118290,Alexandria Moulding 5/8-inch x 24-inch x 48-inch Melamine White Handy Panel,1000118290,$25.66,$25.66,true,Each,false
Install,Drainage,Pipe and fittings,pbmat_c5cc4e70e56048149afc307717e82384,035863,"IPEX PVC FPT Reducing Tee, 3/4"" x 3/4""x 1/2""",035863,$1.40,$1.40,true,Each,false
Install,Plumbing,Accessories,pbmat_a7135631f9d24e78b39aab163c4c369e,3331709,"Watts 100XL 100XL4 Relief Valve 3/4"" Bronze Temperature Pressure MIP-FIP 150 PSI",3331709,$20.61,$20.61,true,Each,false
Install,Plumbing,Accessories,pbmat_f1ceef254564409e93d68409eaab7bd4,0698322,"Drain Pan 24"" Steel Round W/Tailpiece Galvanized",0698322,$32.96,$32.96,true,Each,false
Install,Plumbing,Accessories,pbmat_3d4a405dea0b4604b632804742ee5941,0690197,HoldRite QuickStrap QS-50 Strap Steel Seismic Earthquake F/80USG Water Heater Galvanized,0690197,$34.70,$34.70,true,Each,false
Equipment,Rinnai,"",pbmat_499cb110b87b491b9ff8ff20f8d9a552,RX130IN,"Rinnai SENSEI RX-Series 7.1 GPM Condensing Tankless Water Heater - 130,000 BTU",RX130IN,$1656.61,$1656.61,true,Each,false
Equipment,Rinnai,"",pbmat_f8a856fc1ad2428d9b1295f1bf489434,RX160IN,"Rinnai SENSEI RX-Series 9.0 GPM Condensing Tankless Water Heater - 160,000 BTU",RX160IN,$1795.20,$1795.20,true,Each,false
Install,Gas ,"",pbmat_faf93fb0d0604d38a6f70711b10db611,BV2103ECGA,PROP. BALL VALVE 3/4FPTCGA,BV2103ECGA,$10.06,$10.06,true,Each,false
Install,Miscellaneous,"",pbmat_c7f0b932b8ed4e918c09880257a39ebc,TRUCKSTOCK50,"Small truck stock items such as fasteners, wiring conduits and connectors, drain fittings, pipe straps, tapes, insulation, glues, sealants, spray foam, nitrogen pressure tests, nitrogen purging, brazing materials, etc.",TRUCKSTOCK50,$50.00,$50.00,true,Each,false
Install,Miscellaneous,"",pbmat_e27b543653c743c7aa3870dc123cc7f8,TRUCKSTOCK100,"Small truck stock items such as fasteners, wiring conduits and connectors, drain fittings, pipe straps, tapes, insulation, glues, sealants, spray foam, nitrogen pressure tests, nitrogen purging, brazing materials, etc.",TRUCKSTOCK100,$100.00,$100.00,true,Each,false
Install,Gas ,"",pbmat_bae978c15534474db7ced8f1e9874818,448,"Brass Union Tube End Style Tee, 1/2"" x 1/2"" x 1/2"", 750PSI, -65 to 250°F",448,$4.70,$4.70,true,Each,false
